Customer ID,Name,Age,Gender,Email,Phone,City,State,Country,Region,Join Date,Last Purchase,Orders,Average Order Value,Total Revenue,Customer Lifetime Value,Annual Income,Monthly Income,Satisfaction Score,Customer Score,Churn Risk,Segment,Loyalty Level,Favorite Category,Payment Method,Acquisition Channel,Discount Usage (%),Returns,Support Tickets,Website Visits,App Sessions,Wishlist Items,Cart Abandonments,Referral Count,Coupon Used,Premium Member,Newsletter,Days Since Last Purchase
431,Suzanne Padilla,56,Female,squinn@example.com,0191792025,North Ashleychester,Georgia,India,West,2025-06-04,2025-12-03,119,6819,811461,2437364.25,1642704,136892,2.9,100.0,51.0,VIP,Platinum,Books,Net Banking,Google Ads,97,10,15,39,85,1,19,18,Yes,Yes,Subscribed,230
432,Kathy Harrison,19,Male,kaitlinhale@example.com,6570412009,South Marissamouth,Oklahoma,India,East,2022-12-13,2025-08-26,95,4010,380950,1207169.19,2849487,237457,2.7,100.0,53.0,VIP,Platinum,Books,Credit Card,Mobile App,17,11,15,156,51,9,12,6,No,No,Subscribed,329
433,Jennifer Scott,35,Female,jenna62@example.com,8623690362,Woodsfurt,Missouri,India,North,2024-07-17,2026-03-15,102,3898,397596,1147032.93,1459868,121655,4.4,100.0,36.0,VIP,Platinum,Books,Wallet,Referral,29,10,10,129,52,34,1,21,Yes,No,Not Subscribed,128
434,Fred Pratt,29,Female,glee@example.org,5950342811,Jacobborough,South Dakota,India,North,2021-12-26,2026-04-07,112,4527,507024,700687.29,1057258,88104,2.6,100.0,54.0,VIP,Platinum,Electronics,Debit Card,Google Ads,18,6,4,51,44,37,17,25,No,No,Not Subscribed,105
435,Sarah Allen,28,Male,davilaannette@example.net,0051405468,Terriville,Michigan,India,South,2024-01-01,2026-04-26,23,5463,125649,232113.98,1446856,120571,3.9,100.0,34.0,Premium,Gold,Sports,Net Banking,Facebook,81,6,8,251,20,23,12,12,No,Yes,Not Subscribed,86
436,Richard Figueroa,19,Female,shawkimberly@example.org,7904227113,Sethberg,Michigan,India,West,2026-05-31,2026-01-09,11,6716,73876,262761.29,1509262,125771,4.0,76.78,49.0,Regular,Silver,Sports,Cash,Google Ads,19,5,8,199,118,19,14,9,Yes,No,Subscribed,193
437,Kelly Hanson,63,Female,twilliams@example.net,3399129710,South Clintonmouth,Hawaii,India,South,2022-06-28,2026-02-13,118,2053,242254,293337.96,2350087,195840,4.3,100.0,37.0,Premium,Gold,Electronics,Wallet,Google Ads,47,15,12,217,101,23,12,15,No,Yes,Subscribed,158
438,Sarah Martin,42,Male,barbara51@example.org,7474721970,Vincentberg,New Hampshire,India,South,2025-11-25,2026-07-03,56,2591,145096,465076.64,1712044,142670,3.8,100.0,1.0,Premium,Gold,Books,UPI,Referral,62,11,1,202,108,15,7,15,Yes,Yes,Not Subscribed,18
439,Michael Kirk,56,Female,nathaniel68@example.com,0903802146,East Paulmouth,Texas,India,South,2023-01-18,2025-10-28,32,5432,173824,469965.98,927075,77256,2.5,100.0,55.0,Premium,Gold,Fashion,Debit Card,Facebook,98,2,20,201,101,37,28,2,No,No,Not Subscribed,266
440,Clayton Owens,50,Female,lrodriguez@example.net,6636515597,Shawnside,Georgia,India,Central,2023-05-08,2025-12-29,94,3871,363874,1148532.57,622762,51896,2.8,100.0,52.0,VIP,Platinum,Electronics,Wallet,Instagram,73,11,4,142,191,13,29,23,Yes,No,Subscribed,204
441,Stacy Thomas,24,Male,lukejohnson@example.net,0567303064,North Joshua,Colorado,India,West,2024-07-26,2025-12-02,54,5861,316494,617063.5,2057533,171461,2.9,100.0,51.0,VIP,Platinum,Fashion,Cash,Email Campaign,47,5,4,106,124,11,16,3,Yes,Yes,Subscribed,231
442,Kenneth Joseph,65,Male,qwarren@example.com,0165423567,Gomezshire,Missouri,India,South,2023-01-29,2026-06-18,116,7640,886240,2005437.26,2879146,239928,4.8,100.0,0.0,VIP,Platinum,Beauty,UPI,Website,13,5,2,155,21,24,3,8,Yes,No,Not Subscribed,33
443,Mackenzie Hoffman,61,Male,christiancontreras@example.net,5502727516,Hardingberg,South Dakota,India,North,2021-12-19,2026-03-06,35,6658,233030,858378.99,2692953,224412,4.5,100.0,35.0,Premium,Gold,Groceries,Net Banking,Facebook,5,3,6,272,1,24,19,16,No,No,Not Subscribed,137
444,Shannon Montes,41,Female,johnsonjulie@example.org,8296353390,Peggyhaven,Delaware,India,East,2026-03-15,2026-07-07,31,3459,107229,314095.57,1837274,153106,4.0,100.0,0.0,Regular,Silver,Groceries,Cash,Website,45,10,3,6,116,25,23,4,No,Yes,Not Subscribed,14
445,Holly Banks,46,Female,wgutierrez@example.com,8512765289,Mitchellchester,South Dakota,India,Central,2023-12-10,2026-03-23,85,2039,173315,209388.04,2926273,243856,4.9,100.0,31.0,Premium,Gold,Sports,Cash,Facebook,41,0,20,189,11,20,21,14,Yes,No,Not Subscribed,120
446,Justin Oliver,48,Male,cowanlinda@example.org,0961798178,Lewismouth,Oklahoma,India,West,2023-04-09,2025-10-13,78,2098,163644,499285.88,2431266,202605,4.7,100.0,33.0,Premium,Gold,Sports,Net Banking,Mobile App,100,1,4,259,22,19,26,21,Yes,No,Subscribed,281
447,Patrick Gonzalez,33,Male,wsampson@example.com,6053844446,North Anthonystad,North Dakota,India,South,2025-11-05,2026-03-11,85,6233,529805,758957.7,2074075,172839,5.0,100.0,30.0,VIP,Platinum,Books,Wallet,Facebook,3,5,10,201,196,17,7,23,Yes,Yes,Not Subscribed,132
448,Lori Greene,23,Female,george96@example.org,3960962626,Hallberg,North Carolina,India,South,2024-11-07,2026-05-22,99,5420,536580,734113.49,1689593,140799,3.4,100.0,26.0,VIP,Platinum,Electronics,UPI,Website,91,12,20,292,111,14,7,8,Yes,No,Subscribed,60
449,David Ray,65,Male,ocameron@example.com,5311060920,Johnsonberg,New Jersey,India,Central,2023-09-08,2026-01-15,17,7490,127330,256540.4,1844653,153721,3.9,98.47,44.0,Premium,Gold,Fashion,Wallet,Email Campaign,0,9,1,279,48,24,13,10,Yes,Yes,Not Subscribed,187
450,Cynthia Strickland,18,Female,johnhurst@example.com,8364041209,North Donaldview,Idaho,India,East,2022-06-08,2025-08-02,105,2931,307755,1039215.79,2346450,195537,4.2,100.0,38.0,VIP,Platinum,Groceries,Credit Card,Instagram,18,9,4,22,153,20,9,16,No,Yes,Not Subscribed,353
451,Christopher Snyder,36,Female,roberta36@example.org,0617136657,East Donnaton,Delaware,India,North,2026-03-02,2026-04-30,43,1750,75250,252275.64,1133375,94447,4.6,100.0,25.0,Regular,Silver,Sports,Credit Card,Google Ads,28,1,5,254,186,25,9,21,No,No,Not Subscribed,82
452,Theresa Chaney,40,Female,mcooley@example.net,2841390808,Dannyborough,Alaska,India,West,2022-01-10,2026-06-23,68,6453,438804,849482.27,1068275,89022,4.3,100.0,1.0,VIP,Platinum,Sports,Wallet,Instagram,70,12,3,72,82,37,27,25,Yes,Yes,Not Subscribed,28
453,Mark Robinson,62,Female,josepholson@example.org,8477686342,New Laurashire,Maryland,India,East,2022-06-08,2025-08-07,27,2286,61722,203147.59,1070636,89219,4.3,100.0,37.0,Regular,Silver,Electronics,Debit Card,Website,1,11,18,57,173,9,12,13,No,No,Subscribed,348
454,Gabriel Harris,21,Male,chamilton@example.com,5919663955,New Johnnychester,Maine,India,Central,2025-04-08,2025-08-02,44,5361,235884,549122.79,873140,72761,4.1,100.0,39.0,Premium,Gold,Books,Cash,Mobile App,51,7,1,65,61,25,15,9,No,Yes,Not Subscribed,353
455,Cassandra Wiley,70,Female,raymond12@example.com,2531355251,Jasonshire,Massachusetts,India,East,2025-03-03,2025-09-30,84,4146,348264,750522.83,753318,62776,2.8,100.0,52.0,VIP,Platinum,Books,Net Banking,Instagram,15,15,20,265,57,1,18,18,Yes,Yes,Not Subscribed,294
456,Rachel Hoffman,48,Female,ncampbell@example.net,1849196655,Jimenezview,Nebraska,India,East,2024-10-29,2025-10-28,17,1314,22338,45694.51,2504484,208707,3.0,68.47,53.0,New,Bronze,Books,Cash,Google Ads,89,0,12,289,137,33,15,2,Yes,Yes,Subscribed,266
457,David Chavez,29,Male,brittany39@example.org,0907426088,South Codychester,Washington,India,North,2024-09-25,2025-11-03,58,7057,409306,825639.71,414178,34514,2.8,100.0,52.0,VIP,Platinum,Beauty,UPI,Instagram,26,5,2,292,65,2,2,3,Yes,No,Subscribed,260
458,Kevin Stewart,33,Female,richard85@example.com,6477159103,West Michellechester,Iowa,India,North,2024-07-14,2026-04-04,116,6912,801792,1573782.8,2490187,207515,3.6,100.0,44.0,VIP,Platinum,Books,Wallet,Website,73,15,10,272,90,38,17,16,Yes,Yes,Subscribed,108
459,George Lee,30,Male,lisa80@example.net,4010414596,Wilsonmouth,Georgia,India,East,2026-06-04,2025-10-12,107,2263,242141,893330.7,2775576,231298,3.9,100.0,41.0,Premium,Gold,Sports,UPI,Instagram,75,11,8,70,186,39,13,2,Yes,No,Not Subscribed,282
460,Karen Barron,23,Female,qwalsh@example.org,9774573144,Lake Deborah,Indiana,India,West,2025-07-08,2025-12-18,19,4890,92910,160714.19,2890600,240883,4.3,99.58,38.0,Regular,Silver,Groceries,Debit Card,Instagram,81,6,11,293,168,32,19,5,No,No,Subscribed,215
461,Heather Jones,56,Male,abrown@example.net,7637153988,Port William,Florida,India,North,2023-02-20,2026-03-27,16,4853,77648,115382.94,2550025,212502,3.5,82.53,49.0,Regular,Silver,Electronics,UPI,Website,42,2,11,175,199,17,4,25,No,Yes,Not Subscribed,116
462,Jeffery Cox,24,Male,gparrish@example.org,3146249127,South Jacobtown,New Mexico,India,South,2024-07-29,2026-04-24,94,7672,721168,1440193.29,2303609,191967,2.7,100.0,47.0,VIP,Platinum,Sports,UPI,Email Campaign,44,9,17,143,155,6,28,1,Yes,No,Not Subscribed,88
463,Dorothy Chavez,48,Male,david81@example.com,3268685074,Dennischester,Illinois,India,East,2021-09-04,2025-12-18,88,4707,414216,1265172.62,780027,65002,2.9,100.0,51.0,VIP,Platinum,Fashion,Wallet,Facebook,72,8,1,194,181,15,21,19,No,No,Not Subscribed,215
464,Kelly Powell,50,Female,alyssa78@example.com,0313100943,Jeremyfurt,Montana,India,East,2024-01-09,2026-03-20,67,6385,427795,1493692.46,1209506,100792,3.3,100.0,47.0,VIP,Platinum,Beauty,Credit Card,Mobile App,11,9,13,165,23,40,2,2,Yes,Yes,Not Subscribed,123
465,Philip Robinson,53,Female,tyler23@example.com,9401289743,East Martin,New Jersey,India,North,2024-01-01,2026-07-17,87,4667,406029,1471590.27,822222,68518,3.7,100.0,0.0,VIP,Platinum,Books,Wallet,Facebook,65,3,12,12,157,12,29,23,No,Yes,Subscribed,4
466,Donald Smith,56,Female,bpatterson@example.org,1209579073,New Erinport,Iowa,India,South,2025-05-28,2026-04-24,120,7724,926880,2952712.65,1194006,99500,2.9,100.0,45.0,VIP,Platinum,Home,UPI,Website,46,4,16,185,13,27,15,12,Yes,Yes,Not Subscribed,88
467,Alicia Jackson,37,Female,kimberlygarcia@example.net,7758474570,Rodriguezhaven,Washington,India,East,2023-02-09,2025-11-27,28,518,14504,45236.05,2635896,219658,3.5,93.9,45.0,At Risk,Bronze,Home,UPI,Instagram,39,1,14,254,14,22,0,19,Yes,Yes,Not Subscribed,236
468,Danielle Hernandez,64,Male,qchase@example.org,7039653136,Archerhaven,Idaho,India,West,2023-08-12,2025-08-18,2,1330,2660,6171.44,1078561,89880,2.7,31.53,71.0,At Risk,Bronze,Sports,UPI,Mobile App,65,4,13,68,124,0,4,24,No,No,Not Subscribed,337
469,Joseph Shelton,41,Female,peter64@example.com,0985916795,Hoberg,New Jersey,India,South,2024-08-18,2025-07-22,104,2707,281528,417395.38,2089504,174125,4.1,100.0,39.0,VIP,Platinum,Fashion,Debit Card,Website,56,5,4,186,191,27,0,11,No,Yes,Subscribed,364
470,Erin Mills,43,Female,cindy24@example.com,1407034910,Belltown,Arkansas,India,East,2021-10-19,2026-05-16,21,5957,125097,214838.96,2260308,188359,4.9,100.0,14.0,Premium,Gold,Groceries,UPI,Email Campaign,34,3,13,255,140,31,25,21,No,No,Subscribed,66
471,John Bell,25,Male,kristen88@example.org,4236914307,Rossville,Kentucky,India,North,2022-05-01,2025-11-14,20,3319,66380,165950.16,1241973,103497,2.6,79.28,54.0,Regular,Silver,Sports,Credit Card,Email Campaign,43,13,19,9,111,30,9,9,Yes,Yes,Subscribed,249
472,Samantha Harper,33,Female,anneshelton@example.com,3426834414,South Kimberly,Nevada,India,North,2026-06-20,2026-05-05,34,6242,212228,391161.96,2050023,170835,3.0,100.0,38.5,Premium,Gold,Fashion,Debit Card,Website,90,3,16,97,48,37,20,20,No,Yes,Not Subscribed,77
473,Cody Rose,30,Male,william57@example.com,7667080612,Davidside,Oregon,India,West,2021-09-21,2026-06-19,79,2135,168665,242275.82,463722,38643,3.5,100.0,11.0,Premium,Gold,Books,Cash,Facebook,67,9,20,123,56,21,13,15,Yes,No,Subscribed,32
474,Natalie Brown,35,Female,qmartinez@example.org,8701041591,Michelleville,West Virginia,India,East,2023-08-04,2026-05-30,92,3924,361008,665019.5,449465,37455,3.0,100.0,26.0,VIP,Platinum,Home,Net Banking,Mobile App,0,1,10,113,73,30,8,19,No,No,Not Subscribed,52
475,Brenda Dixon,37,Male,mileszachary@example.net,2324407931,New Collinborough,Connecticut,India,North,2025-05-17,2026-03-01,2,6094,12188,32110.47,796551,66379,3.3,39.44,65.0,At Risk,Bronze,Sports,Debit Card,Google Ads,94,11,18,275,154,23,7,20,Yes,Yes,Subscribed,142
476,Thomas Wall,58,Male,hmyers@example.com,7238497916,Port Julie,Kansas,India,North,2024-11-29,2025-11-20,117,7742,905814,2628059.37,1048736,87394,3.0,100.0,50.0,VIP,Platinum,Books,Debit Card,Google Ads,57,3,2,284,158,21,9,23,Yes,Yes,Subscribed,243
477,George Harmon,30,Female,thomasroberts@example.net,9754661766,Wilsonfurt,Alabama,India,Central,2025-08-12,2025-10-25,33,7803,257499,896198.46,2600261,216688,4.9,100.0,31.0,VIP,Platinum,Electronics,Cash,Email Campaign,46,14,20,65,111,4,15,13,Yes,No,Subscribed,269
478,Beverly Johnson,36,Male,wwilliams@example.org,7402588358,Lake Edward,Tennessee,India,Central,2021-12-18,2026-01-02,102,6183,630666,1068661.26,1917209,159767,3.7,100.0,43.0,VIP,Platinum,Home,Net Banking,Google Ads,68,2,5,229,192,32,12,17,Yes,Yes,Subscribed,200
479,Jennifer Morgan,28,Male,joshuafarmer@example.com,1767929884,Breannafurt,California,India,Central,2025-07-12,2026-04-24,2,7702,15404,55676.69,2400820,200068,3.6,43.08,56.0,New,Bronze,Beauty,Debit Card,Website,90,8,9,117,75,17,17,3,Yes,No,Subscribed,88
480,Brady Christian,58,Male,jesseortega@example.com,5331266109,South Kathryntown,Idaho,India,East,2022-05-15,2026-06-08,35,7654,267890,872146.82,2944475,245372,5.0,100.0,1.5,VIP,Platinum,Home,Wallet,Google Ads,26,3,0,182,161,38,11,10,Yes,No,Not Subscribed,43
481,Manuel Hale,38,Male,oanderson@example.net,3477433268,Lake Susanville,Indiana,India,North,2026-03-30,2026-04-06,46,2296,105616,327329.26,1423104,118592,2.9,100.0,51.0,Regular,Silver,Home,Net Banking,Mobile App,2,3,12,136,160,40,19,17,No,Yes,Not Subscribed,106
482,Arthur Taylor,27,Female,wardricky@example.net,5287339785,Port Carlos,Nevada,India,South,2025-09-18,2026-04-19,93,4054,377022,813788.42,2259100,188258,2.7,100.0,49.5,VIP,Platinum,Electronics,Wallet,Instagram,23,14,5,95,48,36,15,23,No,Yes,Subscribed,93
483,Colleen Sawyer,70,Female,martinezzachary@example.org,7309850344,West Charles,Oregon,India,Central,2022-09-04,2026-01-08,9,1675,15075,20913.95,1278669,106555,3.6,57.02,55.0,New,Bronze,Electronics,Net Banking,Website,82,12,3,274,35,0,19,3,Yes,Yes,Subscribed,194
484,John Holmes,33,Male,reginald08@example.net,9740056435,Sandraton,Kansas,India,East,2022-06-04,2025-12-05,81,5412,438372,541429.73,289410,24117,4.9,100.0,31.0,VIP,Platinum,Home,Debit Card,Instagram,13,10,2,108,35,30,24,18,No,Yes,Subscribed,228
485,Trevor Shaffer,21,Female,reedchad@example.com,8724010783,Kimberlybury,Alaska,India,Central,2022-04-25,2026-01-04,3,7257,21771,28645.57,2534394,211199,3.2,42.35,65.0,New,Bronze,Books,Debit Card,Instagram,65,13,4,5,57,1,7,13,No,Yes,Not Subscribed,198
486,Sarah Johnson,61,Male,amandadalton@example.net,8706626682,Michaelmouth,Nevada,India,West,2022-07-29,2026-04-20,15,2339,35085,51382.48,1432014,119334,3.4,71.02,47.0,New,Bronze,Home,Net Banking,Google Ads,78,10,3,189,21,2,19,4,Yes,No,Subscribed,92
487,Samantha Allen,60,Female,chapmanjeremy@example.net,0301027240,West David,Montana,India,Central,2026-03-17,2026-05-06,37,3353,124061,431241.7,1387047,115587,4.8,100.0,20.0,Premium,Gold,Sports,UPI,Mobile App,84,11,8,44,0,9,24,20,No,No,Subscribed,76
488,Timothy Martinez,25,Female,jonesshawna@example.org,5374584384,North Michaelchester,Virginia,India,East,2022-06-08,2025-08-29,12,3146,37752,142944.41,1012827,84402,4.4,75.55,44.0,New,Bronze,Groceries,UPI,Mobile App,45,10,15,222,123,26,19,25,Yes,No,Not Subscribed,326
489,Stephanie Tucker,53,Female,harrisderrick@example.net,4831520377,West Joshuafurt,Maryland,India,Central,2024-08-13,2026-03-22,64,4862,311168,807217.3,1215170,101264,3.5,100.0,45.0,VIP,Platinum,Fashion,UPI,Website,74,13,16,300,198,14,22,2,Yes,No,Not Subscribed,121
490,Margaret Miller,26,Male,melissa67@example.org,6703362680,Sharonmouth,Kentucky,India,North,2023-08-01,2026-05-21,47,7452,350244,1193721.11,834473,69539,3.2,100.0,28.5,VIP,Platinum,Fashion,Wallet,Referral,18,13,7,112,57,3,23,4,No,Yes,Not Subscribed,61
491,Lisa Garza,41,Male,petersonmaria@example.com,0186487699,Mcdonaldbury,Florida,India,North,2025-05-04,2025-10-02,75,1104,82800,202011.22,2741104,228425,4.7,100.0,33.0,Regular,Silver,Groceries,Net Banking,Mobile App,3,4,11,77,20,15,2,0,Yes,No,Subscribed,292
492,Rebecca Campbell,65,Female,christopher38@example.com,9609454490,Maryburgh,New Hampshire,India,West,2023-12-06,2026-04-23,93,3263,303459,714443.07,2954684,246223,4.2,100.0,32.5,VIP,Platinum,Electronics,Cash,Mobile App,36,3,4,35,164,2,19,24,No,No,Not Subscribed,89
493,Steven Gonzales,53,Female,wjohnson@example.com,6091498517,Mistyberg,Iowa,India,Central,2024-06-08,2026-01-01,40,6311,252440,452124.74,907669,75639,3.2,100.0,48.0,VIP,Platinum,Books,Debit Card,Email Campaign,11,12,4,113,102,39,1,7,Yes,No,Not Subscribed,201
494,Crystal Thomas,38,Female,halldiamond@example.org,9508304405,West Daniel,North Carolina,India,West,2022-07-19,2026-02-26,7,7080,49560,107339.19,2029315,169109,3.0,53.91,63.0,Regular,Bronze,Electronics,Debit Card,Google Ads,13,3,2,190,154,21,0,7,Yes,Yes,Subscribed,145
495,Scott Dixon,66,Female,jameshudson@example.net,1642059556,East Michealport,Georgia,India,South,2024-09-18,2026-02-12,26,5729,148954,538606.49,1258038,104836,3.2,100.0,48.0,Premium,Gold,Groceries,Credit Card,Instagram,72,1,18,252,11,3,10,2,No,No,Subscribed,159
496,Rhonda Johnson,38,Female,lindseydixon@example.net,3690261139,Ryanville,North Dakota,India,East,2022-05-08,2025-11-18,90,6027,542430,788252.54,1958283,163190,4.7,100.0,33.0,VIP,Platinum,Groceries,Cash,Email Campaign,64,3,16,81,6,37,25,12,Yes,No,Subscribed,245
497,Lauren Lawson,27,Female,mstewart@example.net,3535375137,Annland,Mississippi,India,North,2025-02-17,2026-01-27,12,6385,76620,138075.54,1154489,96207,4.5,84.32,43.0,Regular,Silver,Fashion,Net Banking,Email Campaign,83,4,5,261,132,38,20,16,No,No,Not Subscribed,175
498,Denise Jacobs,57,Female,ohartman@example.net,8369294455,Wagnerberg,Oregon,India,North,2025-08-14,2026-07-13,100,6094,609400,1345463.25,1125857,93821,5.0,100.0,0.0,VIP,Platinum,Groceries,Debit Card,Email Campaign,77,2,4,295,160,31,3,25,No,Yes,Not Subscribed,8
499,Troy Keith,24,Female,rachelwalter@example.org,1648712060,Strongstad,Florida,India,East,2022-07-29,2026-03-11,120,2921,350520,567782.27,1424897,118741,3.9,100.0,41.0,VIP,Platinum,Fashion,Net Banking,Referral,45,2,2,96,181,29,8,15,Yes,No,Subscribed,132
500,Richard Hawkins,41,Female,david59@example.net,0157676472,East Paulashire,Pennsylvania,India,West,2023-12-01,2026-03-08,110,5576,613360,2198628.36,790999,65916,3.6,100.0,44.0,VIP,Platinum,Beauty,Wallet,Website,65,10,11,47,174,26,16,14,Yes,Yes,Subscribed,135
501,Mitchell Banks,27,Male,lflores@example.net,1347509889,Patrickburgh,Georgia,India,East,2023-09-24,2026-05-26,21,5170,108570,242993.68,556094,46341,3.1,94.71,27.0,Regular,Silver,Books,Credit Card,Mobile App,59,2,11,243,119,34,28,14,Yes,No,Not Subscribed,56
502,Bobby Landry,30,Female,russellramirez@example.net,1542144773,East Elizabethberg,Connecticut,India,East,2021-12-26,2025-11-22,41,3305,135505,513664.14,2289669,190805,3.0,100.0,50.0,Premium,Gold,Fashion,Debit Card,Referral,94,15,3,147,116,2,17,4,No,Yes,Not Subscribed,241
503,Jamie Roberson,21,Female,anthonyorr@example.net,0705349678,Lake Jasmineville,New Hampshire,India,West,2024-04-11,2026-06-15,28,943,26404,46203.87,346228,28852,4.9,100.0,0.0,New,Bronze,Electronics,UPI,Facebook,87,13,8,134,162,11,2,4,No,No,Not Subscribed,36
504,Pamela Snyder,51,Male,linvictoria@example.net,5131528547,South Craighaven,Massachusetts,India,East,2022-08-27,2025-10-19,107,940,100580,144870.13,2047403,170616,3.4,100.0,46.0,Regular,Silver,Fashion,Wallet,Email Campaign,96,9,5,106,89,26,15,15,No,No,Not Subscribed,275
505,James Grant,70,Male,averycourtney@example.org,9633472727,New Mercedesborough,Alabama,India,Central,2026-01-05,2026-05-23,115,5391,619965,1064018.62,2676360,223030,4.0,100.0,19.5,VIP,Platinum,Home,Wallet,Facebook,41,10,0,82,117,9,15,10,Yes,No,Subscribed,59
506,Ryan Henry,58,Female,jenniferwilliams@example.net,9693578243,Harperside,New Mexico,India,Central,2022-03-03,2025-08-07,5,2290,11450,35939.71,1037090,86424,3.6,48.29,59.0,At Risk,Bronze,Home,Cash,Website,69,5,19,198,55,22,6,6,No,Yes,Not Subscribed,348
507,Kenneth Robinson,37,Male,robert75@example.org,1275156277,West Josephborough,Nebraska,India,West,2025-04-05,2025-10-10,59,3891,229569,520434.23,1727280,143940,4.6,100.0,34.0,Premium,Gold,Beauty,Cash,Mobile App,54,10,3,95,117,27,11,5,No,No,Not Subscribed,284
508,Bruce Ingram,60,Female,emily66@example.com,6404735047,New Jamie,South Dakota,India,East,2025-07-23,2025-09-04,80,7920,633600,2172103.02,617505,51458,4.5,100.0,35.0,VIP,Platinum,Books,Cash,Website,13,2,20,13,157,26,3,15,No,Yes,Not Subscribed,320
509,Daniel Donaldson,44,Male,david80@example.net,6155810835,Heathbury,Maine,India,South,2025-12-24,2026-03-28,59,5018,296062,648614.87,1070239,89186,4.6,100.0,34.0,VIP,Platinum,Home,Cash,Instagram,15,11,14,216,165,25,0,11,No,No,Not Subscribed,115
510,Laurie Lozano,61,Male,robert83@example.org,0818670244,West Karenfurt,Tennessee,India,North,2023-12-13,2026-01-01,5,627,3135,3975.94,1820371,151697,4.6,56.63,49.0,At Risk,Bronze,Books,Debit Card,Google Ads,66,10,10,92,146,27,7,17,No,Yes,Not Subscribed,201
511,Richard Cardenas,26,Female,michelle11@example.net,0089219639,West Joshuaborough,Connecticut,India,South,2023-11-19,2025-09-02,116,3106,360296,916924.64,2084595,173716,3.1,100.0,49.0,VIP,Platinum,Beauty,UPI,Email Campaign,90,4,16,65,161,36,25,12,Yes,No,Subscribed,322
